Entity.ID,Year,OneYearRetention,ThreeYearRetention,FiveYearRetention
A00126119,2016,FALSE,FALSE,FALSE
A00126131,2002,FALSE,FALSE,FALSE
A00126131,2003,TRUE,TRUE,TRUE
A00126131,2004,TRUE,TRUE,TRUE
A00126134,2002,FALSE,FALSE,FALSE
A00126134,2007,FALSE,FALSE,TRUE
A00126134,2012,FALSE,FALSE,TRUE
A00126311,2008,FALSE,FALSE,FALSE
A00126311,2009,TRUE,TRUE,TRUE
A00126311,2013,FALSE,FALSE,TRUE
A00126316,2002,FALSE,FALSE,FALSE
A00126316,2007,FALSE,FALSE,TRUE
A00126327,2004,FALSE,FALSE,FALSE
A00126327,2011,FALSE,FALSE,FALSE
A00126333,2004,FALSE,FALSE,FALSE
A00126332,2004,FALSE,FALSE,FALSE
A00126338,2014,FALSE,FALSE,FALSE
A00126347,2014,FALSE,FALSE,FALSE
A00126347,2016,FALSE,TRUE,TRUE
A00126347,2017,TRUE,TRUE,TRUE
A00126347,2018,TRUE,TRUE,TRUE
A00126347,2019,TRUE,TRUE,TRUE
A00126347,2020,TRUE,TRUE,TRUE
A00126347,2021,TRUE,TRUE,TRUE
A00126347,2022,TRUE,TRUE,TRUE
A00126347,2023,TRUE,TRUE,TRUE
A00126348,2014,FALSE,FALSE,FALSE
A00126348,2016,FALSE,TRUE,TRUE
A00126348,2017,TRUE,TRUE,TRUE
A00126348,2018,TRUE,TRUE,TRUE
A00126348,2019,TRUE,TRUE,TRUE
A00126348,2020,TRUE,TRUE,TRUE
A00126348,2021,TRUE,TRUE,TRUE
A00126348,2022,TRUE,TRUE,TRUE
A00126348,2023,TRUE,TRUE,TRUE
A00126350,2021,FALSE,FALSE,FALSE
A00126352,2003,FALSE,FALSE,FALSE
A00126352,2018,FALSE,FALSE,FALSE
A00126764,2012,FALSE,FALSE,FALSE
A00126765,2002,FALSE,FALSE,FALSE
A00126765,2003,TRUE,TRUE,TRUE
A00126765,2004,TRUE,TRUE,TRUE
A00126765,2005,TRUE,TRUE,TRUE
A00126765,2006,TRUE,TRUE,TRUE
A00126765,2007,TRUE,TRUE,TRUE
A00126765,2008,TRUE,TRUE,TRUE
A00126783,2015,FALSE,FALSE,FALSE
A00126783,2016,TRUE,TRUE,TRUE
A00126783,2017,TRUE,TRUE,TRUE
A00126783,2018,TRUE,TRUE,TRUE
A00126799,2004,FALSE,FALSE,FALSE
A00126523,2008,FALSE,FALSE,FALSE
A00126523,2009,TRUE,TRUE,TRUE
A00126528,2006,FALSE,FALSE,FALSE
A00126528,2016,FALSE,FALSE,FALSE
A00126528,2022,FALSE,FALSE,FALSE
A00126532,2002,FALSE,FALSE,FALSE
A00126532,2007,FALSE,FALSE,TRUE
A00126532,2013,FALSE,FALSE,FALSE
A00126532,2015,FALSE,TRUE,TRUE
A00126532,2016,TRUE,TRUE,TRUE
A00126556,2005,FALSE,FALSE,FALSE
A00126564,2016,FALSE,FALSE,FALSE
A00126991,2019,FALSE,FALSE,FALSE
A00126998,2002,FALSE,FALSE,FALSE
A00170002,2002,FALSE,FALSE,FALSE
A00127003,2004,FALSE,FALSE,FALSE
A00127021,2004,FALSE,FALSE,FALSE
A00127025,2008,FALSE,FALSE,FALSE
A00127202,2002,FALSE,FALSE,FALSE
A00127202,2003,TRUE,TRUE,TRUE
A00127202,2004,TRUE,TRUE,TRUE
A00127202,2005,TRUE,TRUE,TRUE
A00127202,2006,TRUE,TRUE,TRUE
A00127202,2007,TRUE,TRUE,TRUE
A00127202,2008,TRUE,TRUE,TRUE
A00127202,2012,FALSE,FALSE,TRUE
A00127202,2013,TRUE,TRUE,TRUE
A00127202,2014,TRUE,TRUE,TRUE
A00127202,2016,FALSE,TRUE,TRUE
A00127202,2017,TRUE,TRUE,TRUE
A00127202,2018,TRUE,TRUE,TRUE
A00127202,2019,TRUE,TRUE,TRUE
A00127202,2020,TRUE,TRUE,TRUE
A00127202,2021,TRUE,TRUE,TRUE
A00127202,2022,TRUE,TRUE,TRUE
A00127202,2023,TRUE,TRUE,TRUE
A00198179,2002,FALSE,FALSE,FALSE
A00198179,2003,TRUE,TRUE,TRUE
A00198179,2004,TRUE,TRUE,TRUE
A00198179,2005,TRUE,TRUE,TRUE
A00198179,2006,TRUE,TRUE,TRUE
A00198179,2007,TRUE,TRUE,TRUE
A00198179,2008,TRUE,TRUE,TRUE
A00198179,2012,FALSE,FALSE,TRUE
A00198179,2013,TRUE,TRUE,TRUE
A00198179,2014,TRUE,TRUE,TRUE
A00198179,2016,FALSE,TRUE,TRUE
A00198179,2017,TRUE,TRUE,TRUE
A00198179,2018,TRUE,TRUE,TRUE
A00198179,2019,TRUE,TRUE,TRUE
A00198179,2020,TRUE,TRUE,TRUE
A00198179,2021,TRUE,TRUE,TRUE
A00198179,2022,TRUE,TRUE,TRUE
A00198179,2023,TRUE,TRUE,TRUE
A00127207,2004,FALSE,FALSE,FALSE
A00127207,2005,TRUE,TRUE,TRUE
A00127207,2006,TRUE,TRUE,TRUE
A00127220,2018,FALSE,FALSE,FALSE
A00127230,2003,FALSE,FALSE,FALSE
A00127230,2013,FALSE,FALSE,FALSE
A00127230,2014,TRUE,TRUE,TRUE
A00127230,2015,TRUE,TRUE,TRUE
A00127230,2016,TRUE,TRUE,TRUE
A00127230,2017,TRUE,TRUE,TRUE
A00127230,2018,TRUE,TRUE,TRUE
A00127230,2019,TRUE,TRUE,TRUE
A00127230,2020,TRUE,TRUE,TRUE
A00127230,2021,TRUE,TRUE,TRUE
A00127230,2022,TRUE,TRUE,TRUE
A00127230,2023,TRUE,TRUE,TRUE
A00127233,2003,FALSE,FALSE,FALSE
A00127236,2011,FALSE,FALSE,FALSE
A00127236,2014,FALSE,TRUE,TRUE
A00127236,2015,TRUE,TRUE,TRUE
A00127236,2016,TRUE,TRUE,TRUE
A00127236,2020,FALSE,FALSE,TRUE
A00127236,2021,TRUE,TRUE,TRUE
A00127648,2004,FALSE,FALSE,FALSE
A00127659,2006,FALSE,FALSE,FALSE
A00127659,2007,TRUE,TRUE,TRUE
A00127659,2008,TRUE,TRUE,TRUE
A00127659,2009,TRUE,TRUE,TRUE
A00127659,2010,TRUE,TRUE,TRUE
A00127659,2011,TRUE,TRUE,TRUE
A00127659,2015,FALSE,FALSE,TRUE
A00127659,2016,TRUE,TRUE,TRUE
A00127667,2003,FALSE,FALSE,FALSE
A00127672,2013,FALSE,FALSE,FALSE
A00127672,2016,FALSE,TRUE,TRUE
A00127672,2021,FALSE,FALSE,TRUE
A00127672,2022,TRUE,TRUE,TRUE
A00127680,2003,FALSE,FALSE,FALSE
A00127684,2004,FALSE,FALSE,FALSE
A00127410,2004,FALSE,FALSE,FALSE
A00127418,2005,FALSE,FALSE,FALSE
A00127419,2018,FALSE,FALSE,FALSE
A00127430,2007,FALSE,FALSE,FALSE
A00127430,2012,FALSE,FALSE,TRUE
A00127443,2004,FALSE,FALSE,FALSE
A00127443,2009,FALSE,FALSE,TRUE
A00127456,2004,FALSE,FALSE,FALSE
A00127851,2003,FALSE,FALSE,FALSE
A00127863,2002,FALSE,FALSE,FALSE
A00127863,2003,TRUE,TRUE,TRUE
A00127863,2007,FALSE,FALSE,TRUE
A00127865,2003,FALSE,FALSE,FALSE
A00127865,2004,TRUE,TRUE,TRUE
A00127865,2005,TRUE,TRUE,TRUE
A00127865,2006,TRUE,TRUE,TRUE
A00127865,2007,TRUE,TRUE,TRUE
A00127865,2008,TRUE,TRUE,TRUE
A00127865,2016,FALSE,FALSE,FALSE
A00127866,2012,FALSE,FALSE,FALSE
A00127866,2014,FALSE,TRUE,TRUE
A00127884,2003,FALSE,FALSE,FALSE
A00127884,2005,FALSE,TRUE,TRUE
A00127885,2003,FALSE,FALSE,FALSE
A00127885,2005,FALSE,TRUE,TRUE
A00127894,2004,FALSE,FALSE,FALSE
A00128082,2021,FALSE,FALSE,FALSE
A00128086,2005,FALSE,FALSE,FALSE
A00128086,2018,FALSE,FALSE,FALSE
A00128086,2021,FALSE,TRUE,TRUE
A00128087,2005,FALSE,FALSE,FALSE
A00128087,2018,FALSE,FALSE,FALSE
A00128087,2021,FALSE,TRUE,TRUE
A00128088,2006,FALSE,FALSE,FALSE
A00128094,2003,FALSE,FALSE,FALSE
A00128094,2008,FALSE,FALSE,TRUE
A00128118,2011,FALSE,FALSE,FALSE
A00399795,2011,FALSE,FALSE,FALSE
A00128120,2006,FALSE,FALSE,FALSE
A00128120,2007,TRUE,TRUE,TRUE
A00128120,2008,TRUE,TRUE,TRUE
A00103119,2006,FALSE,FALSE,FALSE
A00103119,2007,TRUE,TRUE,TRUE
A00103119,2008,TRUE,TRUE,TRUE
A00124601,2002,FALSE,FALSE,FALSE
A00124601,2004,FALSE,TRUE,TRUE
A00124601,2006,FALSE,TRUE,TRUE
A00124601,2007,TRUE,TRUE,TRUE
A00124601,2008,TRUE,TRUE,TRUE
A00124601,2010,FALSE,TRUE,TRUE
A00124601,2011,TRUE,TRUE,TRUE
A00124601,2012,TRUE,TRUE,TRUE
A00124601,2013,TRUE,TRUE,TRUE
A00124601,2014,TRUE,TRUE,TRUE
A00124601,2015,TRUE,TRUE,TRUE
A00124601,2016,TRUE,TRUE,TRUE
A00124601,2018,FALSE,TRUE,TRUE
A00124601,2020,FALSE,TRUE,TRUE
A00124601,2022,FALSE,TRUE,TRUE
A00509436,2002,FALSE,FALSE,FALSE
A00509436,2004,FALSE,TRUE,TRUE
A00509436,2006,FALSE,TRUE,TRUE
A00509436,2007,TRUE,TRUE,TRUE
A00509436,2008,TRUE,TRUE,TRUE
A00509436,2010,FALSE,TRUE,TRUE
A00509436,2011,TRUE,TRUE,TRUE
A00509436,2012,TRUE,TRUE,TRUE
A00509436,2013,TRUE,TRUE,TRUE
A00509436,2014,TRUE,TRUE,TRUE
A00509436,2015,TRUE,TRUE,TRUE
A00509436,2016,TRUE,TRUE,TRUE
A00509436,2018,FALSE,TRUE,TRUE
A00509436,2020,FALSE,TRUE,TRUE
A00509436,2022,FALSE,TRUE,TRUE
A00124602,2002,FALSE,FALSE,FALSE
A00124619,2003,FALSE,FALSE,FALSE
A00124619,2008,FALSE,FALSE,TRUE
A00124619,2009,TRUE,TRUE,TRUE
A00124620,2003,FALSE,FALSE,FALSE
A00124620,2008,FALSE,FALSE,TRUE
A00124620,2009,TRUE,TRUE,TRUE
A00124633,2017,FALSE,FALSE,FALSE
A00124638,2005,FALSE,FALSE,FALSE
A00124638,2006,TRUE,TRUE,TRUE
A00124647,2002,FALSE,FALSE,FALSE
A00154792,2002,FALSE,FALSE,FALSE
A00125320,2008,FALSE,FALSE,FALSE
A00125324,2015,FALSE,FALSE,FALSE
A00125352,2004,FALSE,FALSE,FALSE
A00125352,2018,FALSE,FALSE,FALSE
A00125535,2007,FALSE,FALSE,FALSE
A00125535,2017,FALSE,FALSE,FALSE
A00125536,2018,FALSE,FALSE,FALSE
A00125536,2021,FALSE,TRUE,TRUE
A00098469,2018,FALSE,FALSE,FALSE
A00098469,2021,FALSE,TRUE,TRUE
A00125549,2016,FALSE,FALSE,FALSE
A00491573,2016,FALSE,FALSE,FALSE
A00125560,2004,FALSE,FALSE,FALSE
A00125560,2015,FALSE,FALSE,FALSE
A00125769,2004,FALSE,FALSE,FALSE
A00125769,2005,TRUE,TRUE,TRUE
A00125771,2003,FALSE,FALSE,FALSE
A00125771,2004,TRUE,TRUE,TRUE
A00125771,2005,TRUE,TRUE,TRUE
A00125771,2006,TRUE,TRUE,TRUE
A00125771,2007,TRUE,TRUE,TRUE
A00125771,2008,TRUE,TRUE,TRUE
A00125771,2009,TRUE,TRUE,TRUE
A00125771,2010,TRUE,TRUE,TRUE
A00125771,2011,TRUE,TRUE,TRUE
A00125771,2012,TRUE,TRUE,TRUE
A00125771,2013,TRUE,TRUE,TRUE
A00125771,2014,TRUE,TRUE,TRUE
A00125771,2015,TRUE,TRUE,TRUE
A00125771,2016,TRUE,TRUE,TRUE
A00125771,2017,TRUE,TRUE,TRUE
A00125771,2018,TRUE,TRUE,TRUE
A00125771,2019,TRUE,TRUE,TRUE
A00125771,2020,TRUE,TRUE,TRUE
A00125771,2021,TRUE,TRUE,TRUE
A00125771,2022,TRUE,TRUE,TRUE
A00125777,2004,FALSE,FALSE,FALSE
A00125777,2008,FALSE,FALSE,TRUE
A00125780,2005,FALSE,FALSE,FALSE
A00125781,2005,FALSE,FALSE,FALSE
A00125786,2002,FALSE,FALSE,FALSE
A00125786,2006,FALSE,FALSE,TRUE
A00125786,2016,FALSE,FALSE,FALSE
A00129793,2002,FALSE,FALSE,FALSE
A00129793,2006,FALSE,FALSE,TRUE
A00129793,2016,FALSE,FALSE,FALSE
A00126019,2005,FALSE,FALSE,FALSE
A00126195,2008,FALSE,FALSE,FALSE
A00126196,2008,FALSE,FALSE,FALSE
A00126201,2004,FALSE,FALSE,FALSE
A00126201,2008,FALSE,FALSE,TRUE
A00055595,2004,FALSE,FALSE,FALSE
A00055595,2008,FALSE,FALSE,TRUE
A00126205,2005,FALSE,FALSE,FALSE
A00126213,2003,FALSE,FALSE,FALSE
A00126213,2004,TRUE,TRUE,TRUE
A00126213,2005,TRUE,TRUE,TRUE
A00126213,2006,TRUE,TRUE,TRUE
A00126213,2007,TRUE,TRUE,TRUE
A00126213,2008,TRUE,TRUE,TRUE
A00126213,2010,FALSE,TRUE,TRUE
A00126213,2011,TRUE,TRUE,TRUE
A00126213,2012,TRUE,TRUE,TRUE
A00126213,2016,FALSE,FALSE,TRUE
A00126213,2018,FALSE,TRUE,TRUE
A00126213,2021,FALSE,TRUE,TRUE
A00126228,2015,FALSE,FALSE,FALSE
A00126228,2016,TRUE,TRUE,TRUE
A00126228,2018,FALSE,TRUE,TRUE
A00126235,2006,FALSE,FALSE,FALSE
A00126235,2011,FALSE,FALSE,TRUE
A00126235,2014,FALSE,TRUE,TRUE
A00126235,2015,TRUE,TRUE,TRUE
A00126235,2016,TRUE,TRUE,TRUE
A00126235,2017,TRUE,TRUE,TRUE
A00126235,2019,FALSE,TRUE,TRUE
A00126235,2020,TRUE,TRUE,TRUE
A00126235,2021,TRUE,TRUE,TRUE
A00126235,2022,TRUE,TRUE,TRUE
A00126237,2002,FALSE,FALSE,FALSE
A00126237,2007,FALSE,FALSE,TRUE
A00126238,2003,FALSE,FALSE,FALSE
A00126238,2013,FALSE,FALSE,FALSE
A00126238,2014,TRUE,TRUE,TRUE
A00126238,2015,TRUE,TRUE,TRUE
A00126238,2018,FALSE,TRUE,TRUE
A00126239,2003,FALSE,FALSE,FALSE
A00126239,2013,FALSE,FALSE,FALSE
A00126239,2014,TRUE,TRUE,TRUE
A00126239,2015,TRUE,TRUE,TRUE
A00126239,2018,FALSE,TRUE,TRUE
A00126433,2003,FALSE,FALSE,FALSE
A00126433,2004,TRUE,TRUE,TRUE
A00126440,2005,FALSE,FALSE,FALSE
A00126447,2003,FALSE,FALSE,FALSE
A00126447,2008,FALSE,FALSE,TRUE
A00126447,2011,FALSE,TRUE,TRUE
A00126447,2013,FALSE,TRUE,TRUE
A00126457,2012,FALSE,FALSE,FALSE
A00126457,2013,TRUE,TRUE,TRUE
A00126461,2018,FALSE,FALSE,FALSE
A00126437,2018,FALSE,FALSE,FALSE
A00126647,2003,FALSE,FALSE,FALSE
A00126677,2003,FALSE,FALSE,FALSE
A00126684,2004,FALSE,FALSE,FALSE
A00126684,2010,FALSE,FALSE,FALSE
A00126686,2006,FALSE,FALSE,FALSE
A00126686,2010,FALSE,FALSE,TRUE
A00126878,2002,FALSE,FALSE,FALSE
A00126878,2004,FALSE,TRUE,TRUE
A00126878,2005,TRUE,TRUE,TRUE
A00126879,2005,FALSE,FALSE,FALSE
A00126885,2004,FALSE,FALSE,FALSE
A00126885,2009,FALSE,FALSE,TRUE
A00126887,2006,FALSE,FALSE,FALSE
A00126894,2002,FALSE,FALSE,FALSE
A00126894,2003,TRUE,TRUE,TRUE
A00507830,2002,FALSE,FALSE,FALSE
A00126906,2006,FALSE,FALSE,FALSE
A00127084,2010,FALSE,FALSE,FALSE
A00160028,2010,FALSE,FALSE,FALSE
A00127086,2009,FALSE,FALSE,FALSE
A00127086,2014,FALSE,FALSE,TRUE
A00127086,2015,TRUE,TRUE,TRUE
A00127086,2016,TRUE,TRUE,TRUE
A00127086,2017,TRUE,TRUE,TRUE
A00127086,2018,TRUE,TRUE,TRUE
A00127086,2020,FALSE,TRUE,TRUE
A00127086,2021,TRUE,TRUE,TRUE
A00127092,2002,FALSE,FALSE,FALSE
A00127092,2007,FALSE,FALSE,TRUE
A00127092,2012,FALSE,FALSE,TRUE
A00127092,2018,FALSE,FALSE,FALSE
A00127092,2021,FALSE,TRUE,TRUE
A00127093,2002,FALSE,FALSE,FALSE
A00127093,2007,FALSE,FALSE,TRUE
A00127093,2012,FALSE,FALSE,TRUE
A00127093,2018,FALSE,FALSE,FALSE
A00127093,2021,FALSE,TRUE,TRUE
A00127103,2004,FALSE,FALSE,FALSE
A00127103,2009,FALSE,FALSE,TRUE
A00127109,2017,FALSE,FALSE,FALSE
A00127109,2018,TRUE,TRUE,TRUE
A00127109,2019,TRUE,TRUE,TRUE
A00127109,2020,TRUE,TRUE,TRUE
A00127109,2021,TRUE,TRUE,TRUE
A00127109,2022,TRUE,TRUE,TRUE
A00127110,2005,FALSE,FALSE,FALSE
A00127111,2005,FALSE,FALSE,FALSE
A00127111,2006,TRUE,TRUE,TRUE
A00127111,2007,TRUE,TRUE,TRUE
A00242313,2007,FALSE,FALSE,FALSE
A00127113,2008,FALSE,FALSE,FALSE
A00127114,2008,FALSE,FALSE,FALSE
A00127126,2002,FALSE,FALSE,FALSE
A00127126,2003,TRUE,TRUE,TRUE
A00127126,2004,TRUE,TRUE,TRUE
A00127126,2005,TRUE,TRUE,TRUE
A00127126,2006,TRUE,TRUE,TRUE
A00127126,2007,TRUE,TRUE,TRUE
A00127126,2008,TRUE,TRUE,TRUE
A00127126,2010,FALSE,TRUE,TRUE
A00042393,2002,FALSE,FALSE,FALSE
A00042393,2003,TRUE,TRUE,TRUE
A00042393,2004,TRUE,TRUE,TRUE
A00042393,2005,TRUE,TRUE,TRUE
A00042393,2006,TRUE,TRUE,TRUE
A00042393,2007,TRUE,TRUE,TRUE
A00042393,2008,TRUE,TRUE,TRUE
A00042393,2010,FALSE,TRUE,TRUE
A00127128,2011,FALSE,FALSE,FALSE
A00127128,2013,FALSE,TRUE,TRUE
A00127307,2004,FALSE,FALSE,FALSE
A00127307,2005,TRUE,TRUE,TRUE
A00127308,2004,FALSE,FALSE,FALSE
A00127308,2005,TRUE,TRUE,TRUE
A00127316,2005,FALSE,FALSE,FALSE
A00127319,2003,FALSE,FALSE,FALSE
A00127319,2008,FALSE,FALSE,TRUE
A00127319,2013,FALSE,FALSE,TRUE
A00127331,2003,FALSE,FALSE,FALSE
A00127332,2005,FALSE,FALSE,FALSE
A00127332,2008,FALSE,TRUE,TRUE
A00127333,2005,FALSE,FALSE,FALSE
A00127333,2008,FALSE,TRUE,TRUE
A00127335,2016,FALSE,FALSE,FALSE
A00127347,2002,FALSE,FALSE,FALSE
A00127347,2003,TRUE,TRUE,TRUE
A00127347,2004,TRUE,TRUE,TRUE
A00127347,2005,TRUE,TRUE,TRUE
A00127347,2006,TRUE,TRUE,TRUE
A00127347,2007,TRUE,TRUE,TRUE
A00127347,2008,TRUE,TRUE,TRUE
A00127347,2014,FALSE,FALSE,FALSE
A00127347,2018,FALSE,FALSE,TRUE
A00127347,2020,FALSE,TRUE,TRUE
A00127347,2021,TRUE,TRUE,TRUE
A00127347,2022,TRUE,TRUE,TRUE
A00292488,2002,FALSE,FALSE,FALSE
A00292488,2003,TRUE,TRUE,TRUE
A00292488,2004,TRUE,TRUE,TRUE
A00292488,2005,TRUE,TRUE,TRUE
A00292488,2006,TRUE,TRUE,TRUE
A00292488,2007,TRUE,TRUE,TRUE
A00292488,2008,TRUE,TRUE,TRUE
A00292488,2014,FALSE,FALSE,FALSE
A00292488,2018,FALSE,FALSE,TRUE
A00292488,2020,FALSE,TRUE,TRUE
A00292488,2021,TRUE,TRUE,TRUE
A00292488,2022,TRUE,TRUE,TRUE
A00127350,2005,FALSE,FALSE,FALSE
A00063673,2005,FALSE,FALSE,FALSE
A00127529,2004,FALSE,FALSE,FALSE
A00127530,2002,FALSE,FALSE,FALSE
A00127530,2003,TRUE,TRUE,TRUE
A00127538,2005,FALSE,FALSE,FALSE
A00127538,2010,FALSE,FALSE,TRUE
A00163885,2005,FALSE,FALSE,FALSE
A00163885,2010,FALSE,FALSE,TRUE
A00127555,2011,FALSE,FALSE,FALSE
A00127555,2012,TRUE,TRUE,TRUE
A00127741,2003,FALSE,FALSE,FALSE
A00127741,2004,TRUE,TRUE,TRUE
A00127741,2007,FALSE,TRUE,TRUE
A00127741,2009,FALSE,TRUE,TRUE
A00127743,2006,FALSE,FALSE,FALSE
A00127746,2003,FALSE,FALSE,FALSE
A00127746,2004,TRUE,TRUE,TRUE
A00127746,2005,TRUE,TRUE,TRUE
A00127746,2006,TRUE,TRUE,TRUE
A00127746,2007,TRUE,TRUE,TRUE
A00127746,2008,TRUE,TRUE,TRUE
A00127748,2003,FALSE,FALSE,FALSE
A00127748,2004,TRUE,TRUE,TRUE
A00127748,2006,FALSE,TRUE,TRUE
A00127754,2005,FALSE,FALSE,FALSE
A00127754,2006,TRUE,TRUE,TRUE
A00127754,2007,TRUE,TRUE,TRUE
A00127754,2008,TRUE,TRUE,TRUE
A00127754,2009,TRUE,TRUE,TRUE
A00127754,2010,TRUE,TRUE,TRUE
A00127754,2011,TRUE,TRUE,TRUE
A00127754,2012,TRUE,TRUE,TRUE
A00127754,2013,TRUE,TRUE,TRUE
A00127755,2003,FALSE,FALSE,FALSE
A00127761,2004,FALSE,FALSE,FALSE
A00127761,2005,TRUE,TRUE,TRUE
A00127761,2007,FALSE,TRUE,TRUE
A00127761,2009,FALSE,TRUE,TRUE
A00127761,2014,FALSE,FALSE,TRUE
A00127761,2017,FALSE,TRUE,TRUE
A00143335,2004,FALSE,FALSE,FALSE
A00143335,2005,TRUE,TRUE,TRUE
A00143335,2007,FALSE,TRUE,TRUE
A00143335,2009,FALSE,TRUE,TRUE
A00143335,2014,FALSE,FALSE,TRUE
A00143335,2017,FALSE,TRUE,TRUE
A00127770,2021,FALSE,FALSE,FALSE
A00127771,2002,FALSE,FALSE,FALSE
A00127771,2004,FALSE,TRUE,TRUE
A00127771,2006,FALSE,TRUE,TRUE
A00127771,2007,TRUE,TRUE,TRUE
A00127771,2011,FALSE,FALSE,TRUE
A00127771,2013,FALSE,TRUE,TRUE
A00127771,2015,FALSE,TRUE,TRUE
A00127771,2021,FALSE,FALSE,FALSE
A00127778,2002,FALSE,FALSE,FALSE
A00127778,2007,FALSE,FALSE,TRUE
A00127778,2008,TRUE,TRUE,TRUE
A00127778,2014,FALSE,FALSE,FALSE
A00127783,2004,FALSE,FALSE,FALSE
A00127785,2002,FALSE,FALSE,FALSE
A00127785,2003,TRUE,TRUE,TRUE
A00127785,2004,TRUE,TRUE,TRUE
A00127785,2005,TRUE,TRUE,TRUE
A00127792,2003,FALSE,FALSE,FALSE
A00127792,2004,TRUE,TRUE,TRUE
A00127792,2005,TRUE,TRUE,TRUE
A00127792,2006,TRUE,TRUE,TRUE
A00127792,2007,TRUE,TRUE,TRUE
A00127792,2008,TRUE,TRUE,TRUE
A00127792,2013,FALSE,FALSE,TRUE
A00127792,2014,TRUE,TRUE,TRUE
A00127792,2015,TRUE,TRUE,TRUE
A00127792,2017,FALSE,TRUE,TRUE
A00127792,2019,FALSE,TRUE,TRUE
A00127792,2020,TRUE,TRUE,TRUE
A00127960,2002,FALSE,FALSE,FALSE
A00127960,2007,FALSE,FALSE,TRUE
A00127960,2014,FALSE,FALSE,FALSE
A00127960,2015,TRUE,TRUE,TRUE
A00127962,2014,FALSE,FALSE,FALSE
A00127962,2017,FALSE,TRUE,TRUE
A00127964,2008,FALSE,FALSE,FALSE
A00127965,2004,FALSE,FALSE,FALSE
A00127965,2005,TRUE,TRUE,TRUE
A00127966,2002,FALSE,FALSE,FALSE
A00095499,2002,FALSE,FALSE,FALSE
A00127967,2007,FALSE,FALSE,FALSE
A00127968,2002,FALSE,FALSE,FALSE
A00127969,2003,FALSE,FALSE,FALSE
A00127969,2004,TRUE,TRUE,TRUE
A00127969,2006,FALSE,TRUE,TRUE
A00127969,2007,TRUE,TRUE,TRUE
A00127969,2008,TRUE,TRUE,TRUE
A00127969,2009,TRUE,TRUE,TRUE
A00127969,2010,TRUE,TRUE,TRUE
A00127969,2011,TRUE,TRUE,TRUE
A00127969,2013,FALSE,TRUE,TRUE
A00127969,2015,FALSE,TRUE,TRUE
A00127970,2003,FALSE,FALSE,FALSE
A00127970,2018,FALSE,FALSE,FALSE
A00127970,2021,FALSE,TRUE,TRUE
A00127972,2006,FALSE,FALSE,FALSE
A00127972,2011,FALSE,FALSE,TRUE
A00127972,2013,FALSE,TRUE,TRUE
A00127972,2015,FALSE,TRUE,TRUE
A00127972,2016,TRUE,TRUE,TRUE
A00127972,2018,FALSE,TRUE,TRUE
A00127974,2002,FALSE,FALSE,FALSE
A00127975,2002,FALSE,FALSE,FALSE
A00127975,2003,TRUE,TRUE,TRUE
A00127975,2004,TRUE,TRUE,TRUE
A00127975,2005,TRUE,TRUE,TRUE
A00127975,2006,TRUE,TRUE,TRUE
A00127975,2007,TRUE,TRUE,TRUE
A00127975,2008,TRUE,TRUE,TRUE
A00127975,2009,TRUE,TRUE,TRUE
A00127975,2010,TRUE,TRUE,TRUE
A00127975,2011,TRUE,TRUE,TRUE
A00127975,2012,TRUE,TRUE,TRUE
A00127975,2022,FALSE,FALSE,FALSE
A00127976,2003,FALSE,FALSE,FALSE
A00127976,2004,TRUE,TRUE,TRUE
A00127976,2005,TRUE,TRUE,TRUE
A00127976,2006,TRUE,TRUE,TRUE
A00127976,2007,TRUE,TRUE,TRUE
A00127976,2008,TRUE,TRUE,TRUE
A00127976,2009,TRUE,TRUE,TRUE
A00127976,2015,FALSE,FALSE,FALSE
A00190469,2003,FALSE,FALSE,FALSE
A00190469,2004,TRUE,TRUE,TRUE
A00190469,2005,TRUE,TRUE,TRUE
A00190469,2006,TRUE,TRUE,TRUE
A00190469,2007,TRUE,TRUE,TRUE
A00190469,2008,TRUE,TRUE,TRUE
A00190469,2009,TRUE,TRUE,TRUE
A00190469,2015,FALSE,FALSE,FALSE
A00127978,2003,FALSE,FALSE,FALSE
A00127978,2004,TRUE,TRUE,TRUE
A00127978,2005,TRUE,TRUE,TRUE
A00127978,2006,TRUE,TRUE,TRUE
A00127978,2008,FALSE,TRUE,TRUE
A00127978,2009,TRUE,TRUE,TRUE
A00127978,2011,FALSE,TRUE,TRUE
A00127978,2012,TRUE,TRUE,TRUE
A00127978,2013,TRUE,TRUE,TRUE
A00127978,2014,TRUE,TRUE,TRUE
A00127979,2003,FALSE,FALSE,FALSE
A00127980,2005,FALSE,FALSE,FALSE
A00127983,2003,FALSE,FALSE,FALSE
A00127983,2004,TRUE,TRUE,TRUE
A00127983,2005,TRUE,TRUE,TRUE
A00127983,2006,TRUE,TRUE,TRUE
A00127983,2007,TRUE,TRUE,TRUE
A00127983,2008,TRUE,TRUE,TRUE
A00127985,2011,FALSE,FALSE,FALSE
A00127987,2006,FALSE,FALSE,FALSE
A00127988,2005,FALSE,FALSE,FALSE
A00127990,2006,FALSE,FALSE,FALSE
A00127990,2007,TRUE,TRUE,TRUE
A00127990,2011,FALSE,FALSE,TRUE
A00127990,2012,TRUE,TRUE,TRUE
A00127991,2004,FALSE,FALSE,FALSE
A00127991,2005,TRUE,TRUE,TRUE
A00127991,2009,FALSE,FALSE,TRUE
A00127991,2014,FALSE,FALSE,TRUE
